ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,y
311,0.000972053,2208,304.85,1,0.409090909,1440,0.64,0.316901408,26880,0.459061135,C4,square
312,0.007857432,22310,274.95,0.832,3.727272727,12105,6.466666667,2.402253521,248780,,C3,square
313,0.014256784,97152,322.4,0.969,19.05454545,61410,28.16,14.30298592,1164520,0.763019688,C3,square
314,,2576,,0.786,0.427272727,1320,0.746666667,0.26015493,28000,,C3,square
315,0.001539085,3059,,0.97,0.545454545,1935,0.886666667,0.409859155,36680,,C3,square
316,0.020089105,51336,214.5,0.727,6.7,24330,14.88,3.773232394,539560,,C1,square
317,0.001863102,4232,219.05,0.783,0.563636364,2160,1.226666667,0.341873239,45920,,C3,square
318,0.002835156,805,538.85,1,0.263636364,525,0.233333333,0.204225352,9800,0.814529648,C1,circle
319,,1472,335.4,1,0.3,960,0.426666667,0.232394366,17920,0.225573504,C2,square
320,,3864,,0.744,0.472727273,1875,1.12,0.272450704,41020,,C3,square
321,0.009396517,18676,200.85,0.676,2.281818182,8235,5.413333333,1.194901408,190540,,C2,square
322,,9522,,0.872,1.272727273,5415,2.76,0.85971831,108500,,C3,square
323,,5635,159.25,0.804,0.545454545,2955,1.633333333,0.33971831,61880,,C3,square
324,,3726,,0.852,0.854545455,2070,1.08,0.564,42000,,C1,square
325,0.004293236,10971,163.8,0.677,1.090909091,4845,3.18,0.572112676,112000,,C2,square
326,,4945,,0.981,0.790909091,3165,1.433333333,0.601035211,59640,,C1,square
327,,110331,258.05,0.662,17.32727273,47640,31.98,8.88571831,1116220,,C2,square
328,0.001701094,3381,181.35,0.748,0.372727273,1650,0.98,0.215971831,35980,,C2,square
329,,93472,,0.393,3.381818182,23985,27.09333333,1.029549296,792820,,C1,square
330,,39123,128.7,0.48,3.054545455,12255,11.34,1.135774648,352520,,C3,square
331,,23736,191.1,0.907,2.754545455,14040,6.88,1.935359155,275520,,C2,square
332,0.001215067,2760,162.5,0.808,0.272727273,1455,0.8,0.170704225,30380,,C1,square
333,,1081,,1,0.227272727,705,0.313333333,0.176056338,13160,,C4,circle
334,0.005022276,12834,261.95,0.665,2.045454545,5565,3.72,1.053697183,130060,,C3,square
335,0.002025111,19550,166.4,0.534,1.981818182,6810,5.666666667,0.819802817,182560,,C2,circle
336,0.002349129,6670,143.65,0.572,0.581818182,2490,1.933333333,0.257802817,63840,,C3,square
337,,4485,,0.728,0.609090909,2130,1.3,0.343492958,47180,,C4,square
338,,12236,,0.859,1.454545455,6855,3.546666667,0.967887324,138460,,C2,square
339,,6118,,0.91,0.990909091,3630,1.773333333,0.698521127,71120,,C3,square
340,0.002511138,7843,209.95,0.83,1,4245,2.273333333,0.642957746,87360,,C3,square
341,0.003159174,8970,200.2,0.721,1.090909091,4215,2.6,0.609295775,93940,,C3,square
342,,12512,218.4,0.868,1.663636364,7080,3.626666667,1.118619718,142240,,C3,square
343,0.015066829,102672,334.1,0.988,20.87272727,66150,29.76,15.97498592,1242360,0.443028231,C1,square
344,,39767,234,0.721,5.654545455,18705,11.52666667,3.158183099,416640,,C2,square
345,0.009882544,33672,169,0.881,3.463636364,19350,9.76,2.363809859,385560,,C1,square
346,,2254,,0.867,0.318181818,1275,0.653333333,0.213697183,25620,,C3,square
347,,4600,,0.89,0.790909091,2670,1.333333333,0.54528169,52920,,C4,square
348,0.003483192,7912,137.8,0.721,0.663636364,3720,2.293333333,0.37065493,82880,,C3,square
349,,13455,,0.566,2.281818182,4965,3.9,1.000464789,128240,,C4,square
350,0.001782098,3036,211.9,1,0.390909091,1980,0.88,0.302816901,36960,,C2,square
351,,24426,,0.818,3.590909091,13035,7.08,2.275422535,270340,,C4,square
352,0.01109761,12604,112.45,0.622,0.863636364,5115,3.653333333,0.416126761,124460,,C2,square
353,,25277,285.35,0.874,4.381818182,14415,7.326666667,2.966676056,288400,,C1,square
354,,7360,217.1,0.797,0.972727273,3825,2.133333333,0.600556338,80500,,C1,square
355,0.019603078,72358,150.15,0.614,6.6,28980,20.97333333,3.139183099,710920,,C2,square
356,,2070,,0.689,0.545454545,930,0.6,0.291126761,21280,,C4,square
357,0.005670312,35420,341.25,0.838,7.345454545,19350,10.26666667,4.768338028,396200,0.687771992,C1,square
358,0.000567031,966,278.85,0.881,0.163636364,555,0.28,0.111676056,11060,,C3,square
359,,299,449.8,1,0.081818182,195,0.086666667,0.063380282,3640,0.481620705,C3,circle
360,,207,,1,0.081818182,135,0.06,0.063380282,2520,,C2,circle
361,,46552,,0.76,8.363636364,23085,13.49333333,4.923943662,498820,,C1,square
362,,1610,278.85,0.429,0.272727273,450,0.466666667,0.090633803,14000,,C2,square
363,0.007371405,14651,116.35,0.816,1.036363636,7800,4.246666667,0.655098592,161980,,C1,square
364,0.005184285,13248,196.3,0.92,1.581818182,7950,3.84,1.127323944,154840,,C4,square
365,,4600,,1,0.6,3000,1.333333333,0.464788732,56000,,C3,square
366,0.004455245,10120,146.25,0.645,0.9,4260,2.933333333,0.449683099,101360,,C4,square
367,,4968,,0.778,0.672727273,2520,1.44,0.40543662,53760,,C3,square
368,,23000,,0.874,4.081818182,13110,6.666666667,2.76356338,262360,,C2,square
369,0.01109761,34661,206.05,0.652,4.345454545,14730,10.04666667,2.194760563,348460,,C3,square
370,0.016848927,38272,126.1,0.491,2.936363636,12255,11.09333333,1.116852113,347340,,C1,square
371,,2139,,0.774,0.190909091,1080,0.62,0.114464789,23100,,C4,square
372,,1794,,0.846,0.236363636,990,0.52,0.154901408,20160,,C2,square
373,,25944,241.15,0.977,3.8,16530,7.52,2.875957746,312200,,C2,square
374,0.000972053,2484,403,0.944,0.609090909,1530,0.72,0.445408451,29400,0.092322095,C2,square
375,,12213,,0.821,1.618181818,6540,3.54,1.029140845,135380,,C1,square
376,,13570,,0.763,1.345454545,6750,3.933333333,0.795239437,145600,,C1,square
377,,6762,,0.976,1.081818182,4305,1.96,0.817915493,81340,,C1,square
378,,805,,0.8,0.163636364,420,0.233333333,0.101408451,8820,,C2,square
379,,137172,,0.594,14.59090909,53160,39.76,6.713873239,1331120,,C4,square
380,0.003726205,2116,381.55,0.761,0.490909091,1050,0.613333333,0.289394366,22680,0.844909188,C1,circle
381,,5796,,0.929,1.3,3510,1.68,0.935542254,68040,,C4,square
382,0.008667477,19688,247.65,0.77,2.963636364,9885,5.706666667,1.767746479,212100,,C3,square
383,,3588,,0.981,0.527272727,2295,1.04,0.400690141,43260,,C2,square
384,0.032644795,157573,226.85,0.521,21.70909091,53520,45.67333333,8.761605634,1458660,,C2,square
385,,7452,,0.901,1.490909091,4380,2.16,1.040591549,86240,,C4,square
386,,3726,,0.519,0.536363636,1260,1.08,0.215640845,34440,,C3,circle
387,,20608,,0.743,3.972727273,9990,5.973333333,2.286556338,218680,,C4,circle
388,,4968,,0.722,0.690909091,2340,1.44,0.386422535,52080,,C1,square
389,0.000405022,920,276.25,1,0.154545455,600,0.266666667,0.11971831,11200,,C1,square
390,0.001215067,3450,234,0.813,0.490909091,1830,1,0.309169014,38080,,C1,square
391,0.004860267,15180,208,0.608,1.918181818,6015,4.4,0.90343662,148540,,C2,square
392,0.007695423,15295,174.2,0.929,1.618181818,9270,4.433333333,1.164521127,179620,,C3,square
393,,25392,209.95,0.752,3.245454545,12450,7.36,1.890591549,270760,,C1,square
394,0.001215067,3795,232.7,0.752,0.536363636,1860,1.1,0.312450704,40460,,C2,square
395,0.009477521,24219,272.35,0.947,4.009090909,14955,7.02,2.941035211,287000,,C4,square
396,0.006075334,1725,598,1,0.627272727,1125,0.5,0.485915493,21000,0.557073467,C4,circle
397,,14283,,0.876,1.936363636,8160,4.14,1.314,163100,,C2,square
398,,7728,,0.97,1.109090909,4890,2.24,0.833380282,92680,,C4,square
399,0.000405022,1035,158.6,0.622,0.1,420,0.3,0.048183099,10220,,C1,square
400,,167325,,0.957,30.83636364,104445,48.5,22.86016901,1993320,,C3,square
401,0.009315512,10580,276.9,0.487,1.781818182,3360,3.066666667,0.672197183,95760,,C3,circle
402,0.012798704,25438,137.15,0.552,2.118181818,9150,7.373333333,0.905746479,240240,,C4,square
403,0.018793034,64032,205.4,0.703,7.990909091,29355,18.56,4.351669014,663740,,C3,square
404,0.002349129,667,650,1,0.263636364,435,0.193333333,0.204225352,8120,0.979546173,C1,circle
405,0.005589307,1587,546.65,1,0.527272727,1035,0.46,0.408450704,19320,0.737790592,C2,circle
406,0.013932766,142416,83.2,0.337,7.209090909,31290,41.28,1.881978873,1158920,,C4,circle
407,0.028351559,136850,235.95,0.577,19.65454545,51495,39.66666667,8.785028169,1313620,,C4,square
408,0.001377076,1955,267.8,0.941,0.318181818,1200,0.566666667,0.23193662,23100,,C1,square
409,0.004698258,9338,131.3,0.751,0.745454545,4575,2.706666667,0.433676056,99540,,C1,square
410,,920,,0.9,0.118181818,540,0.266666667,0.082394366,10640,,C2,square
411,0.000243013,4761,417.95,0.952,1.209090909,2955,1.38,0.891661972,56560,0.054162347,C1,circle
412,0.041150263,116840,104,0.628,7.390909091,47835,33.86666667,3.595521127,1157660,,C4,square
413,,4370,369.2,0.774,0.981818182,2205,1.266666667,0.588676056,47180,0.18747641,C4,square
414,,5796,,0.98,1.045454545,3705,1.68,0.793661972,69860,,C2,square
415,,109480,,0.592,11.2,42285,31.73333333,5.136225352,1061060,,C1,square
416,0.014337789,36639,127.4,0.75,2.845454545,17925,10.62,1.653169014,390320,,C2,square
417,,2024,377,1,0.463636364,1320,0.586666667,0.35915493,24640,0.440604186,C3,square
418,0.019603078,44528,150.8,0.611,4.090909091,17745,12.90666667,1.936267606,436660,,C2,square
419,,5313,,0.844,0.3,2925,1.54,0.196140845,59640,,C4,square
420,,943,253.5,1,0.145454545,615,0.273333333,0.112676056,11480,,C1,square
421,0.00218712,4347,261.3,0.746,0.690909091,2115,1.26,0.399267606,46200,,C4,square
422,0.008424463,14352,152.1,0.862,1.327272727,8070,4.16,0.88628169,162680,,C2,square
423,0.008019441,25047,149.5,0.601,2.272727273,9810,7.26,1.058098592,244020,,C2,square
424,0.002025111,1150,234,1,0.163636364,750,0.333333333,0.126760563,14000,,C1,circle
425,,3450,,0.947,0.372727273,2130,1,0.273429577,40880,,C4,square
426,,58926,,0.681,9.072727273,26175,17.08,4.786183099,602980,,C3,square
427,0.000324018,276,541.45,0.917,0.090909091,165,0.08,0.064577465,3220,0.459319542,C4,square
428,0.021547185,73416,219.7,0.667,9.809090909,31950,21.28,5.068260563,745080,,C2,square
429,0.003240178,5520,203.45,0.996,0.681818182,3585,1.6,0.526056338,67060,,C2,square
430,0.002430134,6900,232.05,0.87,0.972727273,3915,2,0.65556338,78540,,C4,square
431,,2024,458.25,1,0.563636364,1320,0.586666667,0.436619718,24640,0.507312581,C3,square
432,0.002268125,644,626.6,1,0.245454545,420,0.186666667,0.190140845,7840,0.93820303,C1,circle
433,,13800,,0.955,2.036363636,8595,4,1.506478873,164220,,C1,square
434,0.000972053,3036,325,0.818,0.6,1620,0.88,0.380197183,33600,0.931687187,C4,square
435,0.004374241,8694,323.05,0.849,1.709090909,4815,2.52,1.124028169,97860,0.496779218,C2,square
436,,3657,,1,1.436363636,2385,1.06,1.112676056,44520,,C1,circle
437,0.004617254,13110,264.55,0.739,2.109090909,6315,3.8,1.207380282,138740,,C4,square
438,0.00818145,13938,267.15,0.876,2.263636364,7965,4.04,1.536084507,159180,,C3,square
439,,8694,165.1,0.608,0.872727273,3450,2.52,0.411042254,85120,,C1,square
440,0.009558526,32568,227.5,0.778,4.5,16530,9.44,2.712042254,352520,,C2,square
441,,30751,,0.748,3.736363636,15000,8.913333333,2.164985915,327180,,C1,square
442,0.003402187,10626,189.8,0.76,1.227272727,5265,3.08,0.722535211,113820,,C1,square
443,0.041960308,107226,62.4,0.429,4.081818182,30015,31.08,1.356485915,932820,,C3,square
444,0.01417578,28175,120.9,0.906,2.072727273,16650,8.166666667,1.454704225,326900,,C2,square
445,,1518,,0.818,0.227272727,810,0.44,0.144014085,16800,,C1,square
446,,105156,,0.597,7.827272727,40965,30.48,3.619838028,1022420,,C4,square
447,,21850,,0.544,4.354545455,7755,6.333333333,1.835042254,205380,,C2,circle
448,0.007695423,17480,302.9,0.904,3.218181818,10305,5.066666667,2.253633803,202580,0.890285611,C1,square
449,0.000324018,736,304.85,0.719,0.136363636,345,0.213333333,0.075950704,7700,0.30517087,C1,square
450,,4370,,0.768,0.936363636,2190,1.266666667,0.557070423,47040,,C2,square
451,,2760,,0.933,0.436363636,1680,0.8,0.315380282,32480,,C1,square
452,0.004617254,14421,176.15,0.577,1.545454545,5430,4.18,0.690774648,138460,,C4,square
453,,115414,185.9,0.658,13.06363636,49515,33.45333333,6.658774648,1164660,,C4,square
454,0.004131227,11730,266.5,0.667,1.9,5100,3.4,0.981711268,119000,,C1,square
455,0.002106116,4784,259.35,0.976,0.754545455,3045,1.386666667,0.570478873,57540,,C4,square
456,0.001944107,6072,344.5,0.727,1.272727273,2880,1.76,0.716760563,63840,0.120531923,C1,square
457,,21114,,0.56,1.381818182,7710,6.12,0.59943662,200480,,C4,square
458,,8740,285.35,0.897,1.518181818,5115,2.533333333,1.054922535,100940,,C3,square
459,0.010935601,74520,592.15,0.966,26.84545455,46965,21.6,20.08871831,891940,0.688747943,C3,square
460,,1794,,0.782,0.254545455,915,0.52,0.154197183,19460,,C2,square
461,,16974,,0.936,2.872727273,10365,4.92,2.082929577,200060,,C4,square
462,0.000810045,2300,338,0.53,0.472727273,795,0.666666667,0.194084507,21420,0.4306895,C1,square
463,0.001539085,4370,202.15,1,0.536363636,2850,1.266666667,0.415492958,53200,,C1,square
464,0.000405022,805,130,0.429,0.063636364,225,0.233333333,0.021147887,7000,,C1,square
465,0.022033212,62560,137.15,0.772,5.209090909,31515,18.13333333,3.115183099,674940,,C3,square
466,0.002673147,7590,254.15,0.982,1.172727273,4860,2.2,0.892098592,91560,,C2,square
467,0.029728635,135056,250.25,0.575,20.52727273,50655,39.14666667,9.143309859,1294860,,C4,square
468,0.021385176,54648,169.65,0.612,5.627272727,21825,15.84,2.667802817,536340,,C2,square
469,0.041312272,105570,48.75,0.288,3.145454545,19845,30.6,0.701746479,827820,,C3,square
470,0.00526529,16445,253.5,0.877,2.536363636,9405,4.766666667,1.723119718,187880,,C1,square
471,0.00291616,6624,363.35,0.944,1.463636364,4080,1.92,1.070309859,78400,0.547794331,C4,square
472,0.011421628,35673,237.9,0.79,5.154545455,18375,10.34,3.15443662,388640,,C1,square
473,0.003159174,8970,191.75,0.908,1.045454545,5310,2.6,0.735352113,104160,,C1,square
474,0.006804374,17388,144.3,0.937,1.527272727,10620,5.04,1.10856338,204960,,C1,square
475,0.001377076,3128,343.85,0.853,0.654545455,1740,0.906666667,0.432507042,35280,0.220910974,C3,square
476,0.002268125,4508,175.5,0.75,0.481818182,2205,1.306666667,0.279929577,48020,,C2,square
477,0.008019441,20493,136.5,0.778,1.7,10395,5.94,1.024549296,221760,,C4,square
478,,10120,,0.957,1.4,6315,2.933333333,1.037873239,120540,,C2,square
479,0.006804374,19320,181.35,0.896,2.127272727,11295,5.6,1.476507042,223020,,C2,square
480,0.020737141,58880,241.15,0.779,8.645454545,29925,17.06666667,5.217105634,637700,,C2,square
481,0.015552855,35328,205.4,0.746,4.409090909,17190,10.24,2.547957746,375480,,C4,square
482,,4025,,0.829,0.318181818,2175,1.166666667,0.204330986,44800,,C4,square
483,,8280,250.9,0.889,1.263636364,4800,2.4,0.87021831,95200,,C2,square
484,,30866,,0.656,3.127272727,13215,8.946666667,1.589183099,311220,,C3,square
485,0.000810045,2070,252.85,0.889,0.318181818,1200,0.6,0.219119718,23800,,C3,square
486,0.001053058,2392,268.45,1,0.390909091,1560,0.693333333,0.302816901,29120,,C4,square
487,0.000648036,2024,465.4,1,0.572727273,1320,0.586666667,0.443661972,24640,0.964523608,C4,square
488,,68448,586.3,0.961,24.39090909,42885,19.84,18.15748592,816900,0.208146173,C1,square
489,,16767,209.3,0.819,2.136363636,8955,4.86,1.355387324,185640,,C3,square
490,0.028027542,63664,107.9,0.66,4.172727273,27420,18.45333333,2.133380282,643440,,C2,square
491,,4416,,0.974,0.518181818,2805,1.28,0.390971831,53060,,C4,square
492,0.000324018,644,185.9,1,0.072727273,420,0.186666667,0.056338028,7840,,C2,square
493,0.014823815,46299,302.25,0.841,8.518181818,25395,13.42,5.549415493,518840,0.560185025,C3,square
494,0.015309842,30429,220.35,0.704,4.081818182,13980,8.82,2.226028169,315700,,C4,square
495,0.042041312,83559,47.45,0.394,2.409090909,21465,24.22,0.73528169,708960,,C1,square
496,,5152,,0.496,0.890909091,1665,1.493333333,0.342309859,46900,,C2,square
497,,3726,,0.901,0.454545455,2190,1.08,0.317253521,43120,,C4,square
498,,1748,,0.921,0.290909091,1050,0.506666667,0.207549296,20440,,C4,square
499,0.006561361,9315,202.15,0.968,1.145454545,5880,2.7,0.858929577,111580,,C1,square
500,0.002997165,7659,294.45,0.964,1.372727273,4815,2.22,1.025098592,91560,,C1,square
501,,2576,180.05,0.643,0.281818182,1080,0.746666667,0.140373239,25760,,C4,square
502,,1863,,0.802,0.281818182,975,0.54,0.175084507,20440,,C2,square
503,,43010,,0.603,2.981818182,16920,12.46666667,1.39284507,419720,,C1,square
504,,2415,,0.733,0.281818182,1155,0.7,0.160021127,25480,,C4,square
505,,1771,211.25,0.831,0.227272727,960,0.513333333,0.146302817,19740,,C2,square
506,0.000405022,805,167.05,0.571,0.081818182,300,0.233333333,0.036190141,7700,,C4,square
507,0.000405022,805,315.9,0.943,0.154545455,495,0.233333333,0.112894366,9520,0.470652118,C3,square
508,,11454,,0.823,1.490909091,6150,3.32,0.950507042,127120,,C2,square
509,,1012,,1,0.363636364,660,0.293333333,0.281690141,12320,,C3,circle
510,0.001296071,2208,318.5,0.844,0.427272727,1215,0.64,0.279352113,24780,0.003879596,C3,square
511,,276,487.5,0.75,0.081818182,135,0.08,0.047535211,2940,0.878806899,C1,square
512,8.10E-05,1748,650,1,0.690909091,1140,0.506666667,0.535211268,21280,0.277704137,C1,circle
513,0.003402187,8694,292.5,0.905,1.545454545,5130,2.52,1.083450704,100800,,C2,square
514,0.009234508,18354,164.45,0.741,1.836363636,8865,5.32,1.054098592,194460,,C2,square
515,,2024,,1,0.209090909,1320,0.586666667,0.161971831,24640,,C3,square
516,,8280,,0.711,0.863636364,3840,2.4,0.475669014,86240,,C3,square
517,0.002754151,7038,146.25,0.755,0.627272727,3465,2.04,0.366866197,75180,,C2,square
518,,2990,,0.985,0.618181818,1920,0.866666667,0.471690141,36120,,C4,square
519,0.001701094,3381,216.45,0.789,0.445454545,1740,0.98,0.272260563,36820,,C1,square
520,0.003483192,8901,195,0.713,1.054545455,4140,2.58,0.582450704,92820,,C4,square
521,,2277,,0.818,0.418181818,1215,0.66,0.264985915,25200,,C4,square
522,0.022033212,68816,183.95,0.703,7.7,31545,19.94666667,4.193246479,713300,,C1,square
523,0.037505063,3311839,57.2,0.16,114.8272727,346380,959.9533333,14.23211268,23391900,,C4,circle
524,0.002673147,6072,231.4,0.705,0.854545455,2790,1.76,0.466690141,63000,,C4,square
525,,31510,,0.693,2.372727273,14235,9.133333333,1.273753521,324660,,C1,square
526,,19964,,0.767,4.009090909,9990,5.786666667,2.382021127,214760,,C3,circle
527,0.030376671,60375,59.8,0.428,2.190909091,16860,17.5,0.726394366,524860,,C1,square
528,0.001620089,3680,328.9,1,0.736363636,2400,1.066666667,0.570422535,44800,0.062311285,C3,square
529,,1771,,1,0.327272727,1155,0.513333333,0.253521127,21560,,C3,square
530,,62330,,0.693,4.745454545,28170,18.06666667,2.547507042,642320,,C4,square
531,0.005184285,13248,302.25,0.899,2.436363636,7770,3.84,1.696704225,153160,0.381215652,C4,square
532,0.001134062,2898,458.9,0.865,0.809090909,1635,0.84,0.542147887,32900,0.366039846,C2,square
533,0.00291616,7452,358.8,0.926,1.627272727,4500,2.16,1.16728169,87360,0.652424726,C4,square
534,0.012150668,31050,184.6,0.756,3.490909091,15300,9,2.044394366,331800,,C2,square
535,0.001134062,2254,192.4,0.898,0.263636364,1320,0.653333333,0.183394366,26040,,C2,square
536,0.002835156,6440,271.7,0.929,1.063636364,3900,1.866666667,0.765443662,75600,,C2,square
537,,113988,,0.71,29.67272727,52755,33.04,16.32,1186220,,C4,square
538,,106375,311.35,0.95,20.12727273,65925,30.83333333,14.81197183,1262800,0.314426544,C1,square
539,0.022762252,180964,206.7,0.551,22.74545455,65085,52.45333333,9.708464789,1708980,,C2,square
540,,3680,,0.981,0.609090909,2355,1.066666667,0.462866197,44380,,C1,square
541,0.006642365,15088,257.4,0.713,2.363636364,7020,4.373333333,1.305492958,157360,,C3,square
542,0.002106116,598,650,1,0.236363636,390,0.173333333,0.183098592,7280,0.048997291,C2,circle
543,,77280,105.95,0.623,4.990909091,31410,22.4,2.408640845,763560,,C3,square
544,,1771,261.95,1,0.281818182,1155,0.513333333,0.218309859,21560,,C2,circle
545,0.011178615,28566,176.15,0.609,3.054545455,11340,8.28,1.441014085,279720,,C1,square
546,0.001782098,5566,391.95,0.81,1.327272727,2940,1.613333333,0.832816901,61320,0.898883222,C4,square
547,,207,577.85,1,0.072727273,135,0.06,0.056338028,2520,0.883824609,C3,circle
548,0.000648036,1288,232.05,0.786,0.181818182,660,0.373333333,0.110704225,14000,,C2,square
